com.samsung.health.skin_temperature,6302031,3
stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,,34.30523,2024-03-16 11:30:00.000,9111cacc-3c3e-4ea5-a9bd-e7e116a6380c.binning_data.json,,31301,32.61134,2024-03-18 04:37:22.780,2024-03-16 13:56:13.398,,35.999115,34.435,32.872,,33.76066,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-16 13:21:00.000,9111cacc-3c3e-4ea5-a9bd-e7e116a6380c,
,,34.306057,2024-03-17 21:47:00.000,7152aba4-0a1e-436c-a275-bc1ab15d540d.binning_data.json,,31301,32.593147,2024-03-20 04:03:32.855,2024-03-18 04:37:20.171,,36.018963,35.579655,33.48954,,34.5974,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-18 04:08:00.000,7152aba4-0a1e-436c-a275-bc1ab15d540d,
,,34.31964,2024-03-18 20:27:00.000,827cfd58-9ca0-4362-9f04-013e24a1af0e.binning_data.json,,31301,32.62848,2024-03-20 04:03:32.915,2024-03-19 03:09:43.408,,36.010807,35.599068,32.143852,,33.805683,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-19 02:22:00.000,827cfd58-9ca0-4362-9f04-013e24a1af0e,
,,34.26639,2024-03-21 22:19:00.000,8255dacb-c7a5-4520-9f02-081c8f07f375.binning_data.json,,31301,32.571842,2024-03-22 04:36:45.430,2024-03-22 04:36:45.430,,35.96094,34.860683,32.55888,,33.626328,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-22 04:31:00.000,8255dacb-c7a5-4520-9f02-081c8f07f375,
,,34.256603,2024-03-20 20:27:00.000,39c58bc6-d7f0-4504-abf4-0531163c8ffc.binning_data.json,,31301,32.55477,2024-03-22 04:36:48.345,2024-03-21 03:16:39.408,,35.95843,35.15721,33.643112,,34.49567,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-21 02:30:00.000,39c58bc6-d7f0-4504-abf4-0531163c8ffc,
,,34.280083,2024-03-19 20:43:00.000,b0b0e293-b5e4-4e06-bb5e-8b631ed93ab2.binning_data.json,,31301,32.588833,2024-03-22 04:36:57.012,2024-03-20 04:03:30.264,,35.971336,35.23786,32.220875,,33.999542,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-20 03:48:00.000,b0b0e293-b5e4-4e06-bb5e-8b631ed93ab2,
,,34.237362,2024-03-22 22:40:00.000,0b022c3a-65d7-4d63-b9f3-e151b0ac8048.binning_data.json,,31301,32.519394,2024-03-23 04:58:43.402,2024-03-23 04:58:43.402,,35.95533,35.66476,32.854115,,34.048523,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-23 04:33:00.000,0b022c3a-65d7-4d63-b9f3-e151b0ac8048,
,,34.234272,2024-03-23 04:51:00.000,8a597fbf-85b4-47d8-a9ea-105d81117ad7.binning_data.json,,31301,32.488495,2024-03-23 06:46:22.227,2024-03-23 06:46:22.227,,35.98005,33.93281,32.8144,,33.423347,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-23 06:21:00.000,8a597fbf-85b4-47d8-a9ea-105d81117ad7,
,,34.22677,2024-03-23 21:57:00.000,7957d4d1-49af-460d-9f69-d3eb9c049cb3.binning_data.json,,31301,32.481575,2024-03-24 00:51:47.354,2024-03-24 00:51:47.354,,35.97196,35.191666,33.056988,,34.07933,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-24 00:46:00.000,7957d4d1-49af-460d-9f69-d3eb9c049cb3,
,,34.217476,2024-03-25 00:17:00.000,ff6aa856-88b5-4f31-91b1-7fd928a7ac5b.binning_data.json,,31301,32.450905,2024-03-25 03:22:52.632,2024-03-25 03:22:52.632,,35.984043,35.04889,34.58157,,34.827206,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-25 02:57:00.000,ff6aa856-88b5-4f31-91b1-7fd928a7ac5b,
,,34.22763,2024-03-26 23:11:00.000,7170f44a-ccd9-4b1d-b760-760e2938a116.binning_data.json,,31301,32.461544,2024-03-27 01:20:12.279,2024-03-27 01:20:12.279,,35.993717,35.149742,33.55841,,34.2173,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-27 00:56:00.000,7170f44a-ccd9-4b1d-b760-760e2938a116,
,,34.21311,2024-03-27 20:53:00.000,3d4da81c-305f-4d70-a8f2-a4741e61e3d3.binning_data.json,,31301,32.4422,2024-03-28 02:57:30.579,2024-03-28 02:57:30.579,,35.984028,35.533237,33.386204,,34.356007,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-28 02:32:00.000,3d4da81c-305f-4d70-a8f2-a4741e61e3d3,
,,34.221657,2024-03-25 20:50:00.000,816621e8-fb04-4a0b-9905-e8736936fb0c.binning_data.json,,31301,32.448723,2024-03-28 02:57:34.716,2024-03-26 03:51:07.346,,35.99459,35.12221,33.678585,,34.45814,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-26 03:16:00.000,816621e8-fb04-4a0b-9905-e8736936fb0c,
34.157906,1167.1473,34.246685,2024-03-28 22:21:00.000,aa6e1c17-7fdc-4ab5-9bcf-5db2057e2261.binning_data.json,283,31301,32.492,2024-03-29 03:49:18.463,2024-03-29 03:49:18.463,,36.00137,35.433365,33.001526,,34.157906,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-29 03:20:00.000,aa6e1c17-7fdc-4ab5-9bcf-5db2057e2261,
33.83432,1145.4199,34.225224,2024-03-29 22:33:00.000,6fb4bcba-d4eb-4935-a862-4043120c6283.binning_data.json,241,31301,32.45715,2024-03-30 02:47:03.349,2024-03-30 02:47:03.349,,35.993298,35.464615,32.622665,,33.83432,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-30 02:47:00.000,6fb4bcba-d4eb-4935-a862-4043120c6283,
34.21477,1170.7665,34.20538,2024-03-30 21:19:00.000,88330c8c-e53d-44cf-ae69-68345c537870.binning_data.json,217,31301,32.4318,2024-03-31 01:16:43.053,2024-03-31 01:16:43.053,,35.978954,34.947643,33.6105,,34.21477,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-31 01:11:00.000,88330c8c-e53d-44cf-ae69-68345c537870,
33.268974,1107.0496,34.211082,2024-03-30 03:06:00.000,cf311f1c-e019-4785-9ff8-cb0a1f034452.binning_data.json,47,31301,32.439407,2024-03-31 06:00:29.158,2024-03-30 04:34:54.229,,35.982754,33.73509,32.18982,,33.268974,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-30 03:52:00.000,cf311f1c-e019-4785-9ff8-cb0a1f034452,
33.303375,1109.3243,34.310204,2024-03-31 01:32:00.000,4e4a68f7-3658-4dfb-b3dd-1aa088b056a8.binning_data.json,224,31301,32.855423,2024-04-02 03:56:26.444,2024-03-31 06:00:25.004,,35.764984,34.257027,32.480663,,33.303375,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-03-31 05:32:00.000,4e4a68f7-3658-4dfb-b3dd-1aa088b056a8,
33.658913,1133.4381,34.28026,2024-03-31 22:18:00.000,9c08ec2c-f25d-432f-bbeb-428807741b63.binning_data.json,354,31301,32.800472,2024-04-02 03:56:26.487,2024-04-01 04:33:49.441,,35.76004,34.660316,31.586306,,33.658913,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-01 04:22:00.000,9c08ec2c-f25d-432f-bbeb-428807741b63,
33.60604,1129.7715,34.233784,2024-04-01 20:11:00.000,5047ba89-b13f-4d2c-b9c0-b958c56727e9.binning_data.json,424,31301,32.735664,2024-04-02 03:56:20.375,2024-04-02 03:56:20.375,,35.7319,35.07468,31.962801,,33.60604,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-02 03:32:00.000,5047ba89-b13f-4d2c-b9c0-b958c56727e9,
34.60859,1197.8289,34.200504,2024-04-02 22:49:00.000,1e581122-fe39-484a-9964-44cb6b391ba5.binning_data.json,133,31301,32.689228,2024-04-03 01:49:24.674,2024-04-03 01:49:24.674,,35.71178,35.149197,34.16199,,34.60859,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-03 01:24:00.000,1e581122-fe39-484a-9964-44cb6b391ba5,
34.26524,1174.1672,34.201176,2024-04-03 18:01:00.000,6503d481-da85-4f98-959f-f24cb69d9ea9.binning_data.json,370,31301,32.684315,2024-04-04 03:52:43.051,2024-04-04 03:52:43.051,,35.718037,34.835903,33.74343,,34.26524,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-04 00:42:00.000,6503d481-da85-4f98-959f-f24cb69d9ea9,
33.974503,1154.6193,34.168995,2024-04-04 20:43:00.000,dcc97229-30b0-4076-9a5d-8b61127fb78e.binning_data.json,399,31301,32.752106,2024-04-05 03:44:38.218,2024-04-05 03:44:38.218,,35.58588,35.09633,32.443554,,33.974503,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-05 03:44:00.000,dcc97229-30b0-4076-9a5d-8b61127fb78e,
34.26414,1174.3352,34.101425,2024-04-05 22:55:00.000,0eb008d9-e82f-41de-982b-1bed94fb0984.binning_data.json,127,31301,32.775784,2024-04-06 01:49:35.422,2024-04-06 01:49:35.422,,35.427067,35.15158,33.108177,,34.26414,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-06 01:24:00.000,0eb008d9-e82f-41de-982b-1bed94fb0984,
33.99231,1155.7983,34.10398,2024-04-06 18:35:00.000,b35302c1-ed88-4bf6-b526-821635a20336.binning_data.json,606,31301,32.78125,2024-04-07 05:31:54.537,2024-04-07 05:31:54.537,,35.426716,35.132435,33.108795,,33.99231,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-07 05:05:00.000,b35302c1-ed88-4bf6-b526-821635a20336,
35.47157,1258.2749,34.064053,2024-04-07 20:31:00.000,4e307dc4-8b5f-4ce7-9f66-5dfbb38a192a.binning_data.json,52,31301,32.781055,2024-04-07 22:03:33.325,2024-04-07 22:03:33.325,,35.34705,35.828884,35.052265,,35.47157,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-07 21:38:00.000,4e307dc4-8b5f-4ce7-9f66-5dfbb38a192a,
33.959637,1153.4014,34.072853,2024-04-07 21:56:00.000,4c48780a-71f2-4907-a5c1-d80cb2105f00.binning_data.json,215,31301,32.775124,2024-04-08 01:38:10.513,2024-04-08 01:38:10.513,,35.370583,34.523464,33.163933,,33.959637,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-08 01:38:00.000,4c48780a-71f2-4907-a5c1-d80cb2105f00,
33.882866,1148.275,34.06396,2024-04-10 22:06:00.000,8e0c7271-2da1-4322-b154-29e5487a816d.binning_data.json,197,31301,32.78152,2024-04-11 03:03:35.131,2024-04-11 03:03:35.131,,35.3464,35.183327,32.72347,,33.882866,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-11 02:39:00.000,8e0c7271-2da1-4322-b154-29e5487a816d,
33.724922,1137.5322,34.07,2024-04-09 21:38:00.000,d36b13f7-131b-407b-b1fd-b0a942aa030e.binning_data.json,165,31301,32.78281,2024-04-11 03:03:39.649,2024-04-10 00:50:44.436,,35.35719,34.272667,32.934353,,33.724922,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-10 00:35:00.000,d36b13f7-131b-407b-b1fd-b0a942aa030e,
33.333923,1111.3936,34.030037,2024-04-12 23:25:00.000,6f31024c-e445-4fdf-92be-c4350ea06fd5.binning_data.json,248,31301,32.70603,2024-04-13 03:57:26.271,2024-04-13 03:57:26.271,,35.354042,34.560863,32.363884,,33.333923,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-13 03:52:00.000,6f31024c-e445-4fdf-92be-c4350ea06fd5,
33.374428,1114.2788,34.056515,2024-04-11 22:59:00.000,7445ec63-09b6-4d88-b3fa-36ded01778de.binning_data.json,311,31301,32.76291,2024-04-14 22:40:24.120,2024-04-12 04:42:19.531,,35.35012,35.055923,31.943722,,33.374428,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-12 04:19:00.000,7445ec63-09b6-4d88-b3fa-36ded01778de,
33.831104,1144.5436,33.97501,2024-04-14 23:03:00.000,ce8e8030-4967-48a1-b365-2b78833c2a7b.binning_data.json,3,31301,32.651638,2024-04-14 23:46:43.069,2024-04-14 23:46:43.069,,35.298378,33.83287,33.830185,,33.831104,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-14 23:21:00.000,ce8e8030-4967-48a1-b365-2b78833c2a7b,
33.543606,1125.4401,33.974953,2024-04-14 23:52:00.000,7db093f8-fbeb-49b0-92e3-12eeae53bf5f.binning_data.json,120,31301,32.65183,2024-04-15 02:55:07.642,2024-04-15 02:55:07.642,,35.298073,34.3648,32.41863,,33.543606,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-15 02:23:00.000,7db093f8-fbeb-49b0-92e3-12eeae53bf5f,
34.29026,1175.9316,34.0103,2024-04-14 21:13:00.000,77b8bbdc-ada9-4466-b859-745b85715722.binning_data.json,50,31301,32.676785,2024-04-17 04:00:04.236,2024-04-14 22:40:21.076,,35.343815,34.704964,33.602024,,34.29026,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-14 22:06:00.000,77b8bbdc-ada9-4466-b859-745b85715722,
35.14894,1235.5739,33.964012,2024-04-17 19:27:00.000,3edd5a1c-1c94-4f79-a1dc-8bca5fcc94ad.binning_data.json,164,31301,32.65169,2024-04-17 22:52:17.802,2024-04-17 22:52:17.802,,35.276333,35.738903,34.100796,,35.14894,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-17 22:27:00.000,3edd5a1c-1c94-4f79-a1dc-8bca5fcc94ad,
33.703156,1136.2656,33.964577,2024-04-17 23:07:00.000,8d773924-1f2f-4afb-bd19-4f3ccc190c5b.binning_data.json,191,31301,32.611008,2024-04-18 02:36:10.630,2024-04-18 02:36:10.630,,35.318146,34.8458,32.62956,,33.703156,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-18 02:34:00.000,8d773924-1f2f-4afb-bd19-4f3ccc190c5b,
33.710472,1136.8394,33.96826,2024-04-16 22:38:00.000,8ea46d36-5c6b-4410-b744-381408c73a54.binning_data.json,295,31301,32.64527,2024-04-19 04:56:18.591,2024-04-17 03:59:59.690,,35.29125,34.923664,32.72513,,33.710472,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-17 03:41:00.000,8ea46d36-5c6b-4410-b744-381408c73a54,
34.230736,1171.8184,33.987125,2024-04-19 23:09:00.000,a38c7c05-222a-4775-a5b6-b587cc9573bd.binning_data.json,241,31301,32.65398,2024-04-20 03:28:45.582,2024-04-20 03:28:45.582,,35.320274,34.927944,33.720932,,34.230736,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-20 03:23:00.000,a38c7c05-222a-4775-a5b6-b587cc9573bd,
33.776123,1141.0186,33.99862,2024-04-20 18:12:00.000,1a0e3237-185d-45bb-ba23-1a88273cdb33.binning_data.json,323,31301,32.687855,2024-04-20 23:58:21.408,2024-04-20 23:58:21.408,,35.309387,34.81537,33.058502,,33.776123,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-20 23:58:00.000,1a0e3237-185d-45bb-ba23-1a88273cdb33,
34.170414,1167.8391,33.957695,2024-04-18 20:20:00.000,6356e73a-2ffb-4a67-b057-8d70f33c62a9.binning_data.json,468,31301,32.6059,2024-04-20 23:58:28.454,2024-04-19 04:56:04.449,,35.30949,35.251923,32.97969,,34.170414,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-19 04:05:00.000,6356e73a-2ffb-4a67-b057-8d70f33c62a9,
35.1259,1233.941,33.98726,2024-04-21 05:47:00.000,5a213d5b-97b8-4a7d-a47b-cf66d9556f63.binning_data.json,50,31301,32.683903,2024-04-21 07:17:00.553,2024-04-21 07:17:00.553,,35.29061,35.560287,34.60956,,35.1259,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-21 06:51:00.000,5a213d5b-97b8-4a7d-a47b-cf66d9556f63,
35.49341,1260.0093,34.01404,2024-04-22 19:49:00.000,0160818f-a64f-49f1-aaca-3d7bfc06eb85.binning_data.json,41,31301,32.708694,2024-04-22 21:16:44.980,2024-04-22 21:16:44.980,,35.31939,36.131393,34.782852,,35.49341,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-22 20:50:00.000,0160818f-a64f-49f1-aaca-3d7bfc06eb85,
34.859993,1215.2919,33.99897,2024-04-22 21:10:00.000,1d056fe7-5984-419e-a30e-581ba5c22ad4.binning_data.json,76,31301,32.669067,2024-04-22 22:56:19.102,2024-04-22 22:56:19.102,,35.328876,35.42497,34.498535,,34.859993,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-22 22:32:00.000,1d056fe7-5984-419e-a30e-581ba5c22ad4,
34.55644,1194.2797,33.994896,2024-04-21 20:09:00.000,baaa9a92-276a-46e2-bffe-9808176ed628.binning_data.json,473,31301,32.682106,2024-04-24 02:28:47.014,2024-04-22 04:42:15.562,,35.307686,35.41282,33.769936,,34.55644,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-22 04:04:00.000,baaa9a92-276a-46e2-bffe-9808176ed628,
33.44073,1118.7164,34.03173,2024-04-23 21:14:00.000,95eaca26-058a-44be-9ce2-ecfd466347b5.binning_data.json,245,31301,32.696022,2024-04-25 02:41:53.459,2024-04-24 02:28:45.304,,35.36744,34.71219,32.26516,,33.44073,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-24 01:43:00.000,95eaca26-058a-44be-9ce2-ecfd466347b5,
34.670395,1202.0914,34.00768,2024-04-22 22:54:00.000,b35c2e7f-0da2-4dfc-bc55-c0b6c5a23e6b.binning_data.json,283,31301,32.672726,2024-04-25 02:41:57.056,2024-04-23 04:02:06.677,,35.342632,35.176754,34.04039,,34.670395,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-23 03:46:00.000,b35c2e7f-0da2-4dfc-bc55-c0b6c5a23e6b,
33.67871,1134.9852,34.011425,2024-04-24 20:25:00.000,f476fb44-80b3-4383-9769-cb37b5c9779c.binning_data.json,353,31301,32.65946,2024-04-25 02:41:57.203,2024-04-25 02:41:04.109,,35.36339,35.606087,32.250847,,33.67871,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-25 02:25:00.000,f476fb44-80b3-4383-9769-cb37b5c9779c,
33.33878,1112.1158,33.98305,2024-04-26 20:57:00.000,8d530c5b-fb11-429b-a8bd-e9362e7c9360.binning_data.json,310,31301,32.605312,2024-04-27 02:47:29.421,2024-04-27 02:47:29.421,,35.360786,35.229153,32.105057,,33.33878,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-27 02:22:00.000,8d530c5b-fb11-429b-a8bd-e9362e7c9360,
34.38262,1182.3591,33.95978,2024-04-27 10:21:00.000,c7d50bb5-0e14-442d-9c62-aa4a578ce609.binning_data.json,71,31301,32.557693,2024-04-30 03:32:29.057,2024-04-27 12:42:26.874,,35.361874,35.070965,33.77141,,34.38262,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-27 12:05:00.000,c7d50bb5-0e14-442d-9c62-aa4a578ce609,
34.224358,1171.8738,33.963634,2024-04-27 20:02:00.000,7f347226-69d1-4d35-891b-d2b0928f6688.binning_data.json,419,31301,32.563293,2024-04-30 03:32:29.091,2024-04-28 03:38:40.836,,35.36397,35.56059,32.71319,,34.224358,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-28 03:06:00.000,7f347226-69d1-4d35-891b-d2b0928f6688,
34.318745,1178.2593,33.98969,2024-04-29 18:47:00.000,641efbab-a1a5-4c78-9b52-16a118d28603.binning_data.json,491,31301,32.573803,2024-05-02 02:35:04.048,2024-04-30 03:32:24.865,,35.405575,36.027866,33.109486,,34.318745,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-04-30 02:55:00.000,641efbab-a1a5-4c78-9b52-16a118d28603,
34.12283,1164.5657,34.02483,2024-05-02 21:25:00.000,85b1c63a-76f2-4112-a3a7-4d156e48af6b.binning_data.json,260,31301,32.6038,2024-05-03 02:02:07.220,2024-05-03 02:02:07.220,,35.445854,35.093117,33.286144,,34.12283,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-03 02:02:00.000,85b1c63a-76f2-4112-a3a7-4d156e48af6b,
35.03967,1227.8706,34.03119,2024-05-03 18:53:00.000,64181073-95a4-45c7-9199-b5d6376abc95.binning_data.json,446,31301,32.612965,2024-05-04 02:38:05.074,2024-05-04 02:38:05.074,,35.449413,36.11119,34.461525,,35.03967,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-04 02:37:00.000,64181073-95a4-45c7-9199-b5d6376abc95,
33.98818,1155.4042,34.04861,2024-05-01 20:32:00.000,1f44509f-53b3-47c7-bd5c-379f57cbb134.binning_data.json,315,31301,32.640266,2024-05-04 02:38:17.772,2024-05-02 02:35:01.146,,35.45696,34.89662,33.13637,,33.98818,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-02 02:03:00.000,1f44509f-53b3-47c7-bd5c-379f57cbb134,
34.484543,1189.3394,34.08735,2024-05-04 19:34:00.000,e45b4352-402c-47e0-a8b8-feddb568feb0.binning_data.json,295,31301,32.62306,2024-05-05 00:44:51.025,2024-05-05 00:44:51.025,,35.55164,35.590652,33.60831,,34.484543,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-05 00:44:00.000,e45b4352-402c-47e0-a8b8-feddb568feb0,
34.869873,1215.9373,34.11172,2024-05-05 19:19:00.000,99ad15c4-cf61-40a3-b9ad-012dbd22a33c.binning_data.json,391,31301,32.636196,2024-05-06 02:23:01.570,2024-05-06 02:23:01.570,,35.587246,35.343494,34.359344,,34.869873,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-06 02:07:00.000,99ad15c4-cf61-40a3-b9ad-012dbd22a33c,
34.11324,1163.8163,34.147144,2024-05-06 20:03:00.000,12a1beb6-0181-4ab3-a02a-46aebe978909.binning_data.json,415,31301,32.667645,2024-05-07 03:16:42.778,2024-05-07 03:16:42.778,,35.626648,34.75961,33.384735,,34.11324,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-07 03:16:00.000,12a1beb6-0181-4ab3-a02a-46aebe978909,
33.85655,1146.6381,34.14532,2024-05-07 22:58:00.000,9263ac63-9dd7-418d-8d79-b56d79421f85.binning_data.json,199,31301,32.698715,2024-05-09 03:35:28.130,2024-05-08 02:38:35.533,,35.591927,34.674572,32.509533,,33.85655,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-08 02:29:00.000,9263ac63-9dd7-418d-8d79-b56d79421f85,
34.430153,1185.5995,34.14686,2024-05-08 20:18:00.000,7aa96f2f-388a-4a73-849b-47874ce5ad53.binning_data.json,399,31301,32.697468,2024-05-10 22:44:33.168,2024-05-09 03:35:22.256,,35.59625,35.561836,33.45304,,34.430153,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-09 02:46:00.000,7aa96f2f-388a-4a73-849b-47874ce5ad53,
34.168438,1167.6519,34.16763,2024-05-10 18:39:00.000,3a642671-8f16-4c03-a55b-e3834477b01e.binning_data.json,227,31301,32.730755,2024-05-12 03:02:23.018,2024-05-10 22:44:31.167,,35.6045,35.06474,33.424046,,34.168438,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-10 22:39:00.000,3a642671-8f16-4c03-a55b-e3834477b01e,
33.25856,1107.3202,34.227207,2024-05-11 18:18:00.000,403931de-dd96-440a-b996-bac7e7289bc6.binning_data.json,467,31301,32.85702,2024-05-14 04:04:47.738,2024-05-12 03:02:09.306,,35.59739,35.174007,30.634962,,33.25856,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-12 02:15:00.000,403931de-dd96-440a-b996-bac7e7289bc6,
34.4294,1185.9048,34.171227,2024-05-13 21:14:00.000,0e084790-289c-4845-909c-ba865c898cc6.binning_data.json,365,31301,32.678246,2024-05-15 04:33:03.174,2024-05-14 04:04:43.193,,35.66421,35.511497,32.34144,,34.4294,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-14 03:21:00.000,0e084790-289c-4845-909c-ba865c898cc6,
34.000248,1156.2446,34.22617,2024-05-16 22:03:00.000,d843bcb6-8bd1-4326-998b-2f0b819f604c.binning_data.json,285,31301,32.800465,2024-05-17 03:09:49.369,2024-05-17 03:09:49.369,,35.65187,35.00899,33.018818,,34.000248,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-17 03:02:00.000,d843bcb6-8bd1-4326-998b-2f0b819f604c,
34.50488,1190.8317,34.191128,2024-05-14 20:32:00.000,f110bd98-db00-4edf-aff8-37836992ab77.binning_data.json,435,31301,32.69596,2024-05-17 03:09:54.963,2024-05-15 04:32:58.571,,35.686295,35.826004,33.369095,,34.50488,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-15 03:51:00.000,f110bd98-db00-4edf-aff8-37836992ab77,
34.342064,1179.606,34.22159,2024-05-17 18:35:00.000,a0039eda-ee9f-4554-9a51-1bdbfda3b07e.binning_data.json,234,31301,32.784527,2024-05-17 22:46:38.202,2024-05-17 22:46:38.202,,35.658653,35.248585,33.353165,,34.342064,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-17 22:46:00.000,a0039eda-ee9f-4554-9a51-1bdbfda3b07e,
34.365463,1181.0642,34.2242,2024-05-15 19:10:00.000,5d80af9b-8cd7-48ba-b55b-4794b90b5953.binning_data.json,488,31301,32.750607,2024-05-17 22:46:45.994,2024-05-16 03:34:30.653,,35.6978,34.9894,33.772987,,34.365463,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-16 03:18:00.000,5d80af9b-8cd7-48ba-b55b-4794b90b5953,
33.94762,1152.5844,34.2247,2024-05-18 19:18:00.000,6dfe312e-6ba8-4761-ba41-ab932b9f4faa.binning_data.json,391,31301,32.78086,2024-05-19 03:04:17.194,2024-05-19 03:04:17.194,,35.668537,34.694706,33.23732,,33.94762,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-19 02:59:00.000,6dfe312e-6ba8-4761-ba41-ab932b9f4faa,
34.672646,1202.2355,34.23122,2024-05-19 11:58:00.000,2a463416-a6e2-4a3c-a9fb-be8c479fa9e2.binning_data.json,53,31301,32.802437,2024-05-22 02:41:58.723,2024-05-19 13:28:32.809,,35.660007,34.92455,34.045753,,34.672646,UTC+0530,/l7YF9Xtrq,,com.sec.android.app.shealth,2024-05-19 12:47:00.000,2a463416-a6e2-4a3c-a9fb-be8c479fa9e2,
