com.samsung.shealth.exercise.weather,6302031,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,,2025-03-14 16:42:37.350,13.022922,,170.S,Fair,,1,TWC,2025-03-14 17:54:02.014,2025-03-14 17:54:02.014,1,80.17316,28.0,81,UTC+0530,tFCCLQvz7k,723a20ff-cb44-4ae5-87ca-d07dbec77b69,com.sec.android.app.shealth,km/h,,8.0,18,6e567536-518a-4f19-bab5-06468de508a0,
,,2025-03-15 10:13:11.861,13.022274,,160.SSE,Fair,,1,TWC,2025-03-15 10:14:00.185,2025-03-15 10:14:00.185,1,80.17523,33.0,59,UTC+0530,tFCCLQvz7k,dbf8a35c-c23a-4c16-abc4-2c5a08226bc6,com.sec.android.app.shealth,km/h,,18.0,1,130dd4ba-c816-48c9-b45d-20f7ae9094c4,
,,2025-03-17 12:55:55.478,13.024342,,160.SSE,Fair,,1,TWC,2025-03-17 13:02:17.073,2025-03-17 13:02:17.073,1,80.177216,30.0,80,UTC+0530,tFCCLQvz7k,7dd9c8b4-9759-4341-9471-97cbdd833721,com.sec.android.app.shealth,km/h,,14.0,1,fa2c6f30-673c-4a0c-9f21-fa4413b62288,
,,2025-03-17 14:48:37.783,13.022115,,140.SE,Fair,,1,TWC,2025-03-17 14:57:35.772,2025-03-17 14:57:35.772,1,80.1838,29.0,81,UTC+0530,tFCCLQvz7k,c893a593-bb5e-48d5-b3f4-b3141ed42153,com.sec.android.app.shealth,km/h,,14.0,18,a7545f39-c3a8-4ddd-80df-0c2a80126023,
,,2025-03-17 18:15:10.503,13.022232,,200.SSW,Fair,,1,TWC,2025-03-17 18:28:10.803,2025-03-17 18:28:10.803,1,80.176384,29.0,86,UTC+0530,tFCCLQvz7k,e8d7d99b-79b3-451e-99ea-45c69cf5d76f,com.sec.android.app.shealth,km/h,,8.0,18,32d25896-3396-48fa-93cb-3b6f53ad4892,
,,2025-03-18 03:47:53.015,13.038368,,190.S,Fog,,1,TWC,2025-03-18 04:09:01.511,2025-03-18 04:09:01.511,1,80.14827,31.0,72,UTC+0530,tFCCLQvz7k,c71bdd3a-8e25-4a16-ad4f-6e11f7f1f4d8,com.sec.android.app.shealth,km/h,,8.0,4,d1ff8702-8393-4b08-b02e-9f56ec526ff5,
,,2025-03-18 16:08:49.750,13.022902,,160.SSE,Fair,,1,TWC,2025-03-19 02:17:26.489,2025-03-19 02:17:26.489,1,80.175896,29.0,81,UTC+0530,tFCCLQvz7k,45151e7a-7167-4af7-a33a-fd0cf11e4371,com.sec.android.app.shealth,km/h,,14.0,18,53c16e74-df88-4369-95bb-d453f7d347ba,
,,2025-03-19 02:28:47.161,13.037817,,290.WNW,Mist,,1,TWC,2025-03-19 02:49:20.774,2025-03-19 02:49:20.774,1,80.14869,28.0,82,UTC+0530,tFCCLQvz7k,4654dfba-5219-44e6-a01a-abed3ad4e238,com.sec.android.app.shealth,km/h,,8.0,4,0459680c-3795-43a0-b4b5-f11a6a153d4d,
,,2025-03-19 13:08:51.079,13.022751,,130.SE,Fair,,1,TWC,2025-03-19 13:52:03.703,2025-03-19 13:52:03.703,1,80.176025,30.0,73,UTC+0530,tFCCLQvz7k,621cdbd4-cbff-4fa0-b99e-79050f926003,com.sec.android.app.shealth,km/h,,18.0,18,8811955c-c6b1-4052-980d-ce87fcdd373a,
,,2025-03-19 15:36:14.590,13.022198,,,Partly Cloudy,,1,,2025-03-19 17:52:52.375,2025-03-19 17:52:52.375,1,80.18376,29.0,,UTC+0530,tFCCLQvz7k,c77c66c5-b2de-40c2-a4df-654f87a09854,com.sec.android.app.shealth,,,,,d9e1c39c-a8f9-4045-a136-1a568ce01ebe,
,,2025-03-19 17:53:53.378,13.022231,,160.SSE,Fair,,1,TWC,2025-03-19 18:33:24.644,2025-03-19 18:33:24.644,1,80.176544,29.0,80,UTC+0530,tFCCLQvz7k,26ab435f-f5e2-4712-9a7d-750b38ee7587,com.sec.android.app.shealth,km/h,,14.0,18,d277e2b6-3365-4679-86d8-4d34202126bb,
,,2025-03-20 04:45:32.262,13.038379,,150.SSE,Haze,,1,TWC,2025-03-20 05:02:38.867,2025-03-20 05:02:38.867,1,80.14896,33.0,62,UTC+0530,tFCCLQvz7k,eca4aebd-2b9b-4036-9ad3-fcac967af23b,com.sec.android.app.shealth,km/h,,11.0,4,f8d56c48-805c-4ff2-b557-30c1936335bf,
,,2025-03-20 18:24:41.475,13.022612,,150.SSE,Fair,,1,TWC,2025-03-20 18:38:58.482,2025-03-20 18:38:58.482,1,80.1768,29.0,78,UTC+0530,tFCCLQvz7k,661396c2-8428-4ee8-b14d-5691742a1186,com.sec.android.app.shealth,km/h,,11.0,18,42316dec-c5b5-4a7e-a0da-5bbccec71786,
,,2025-03-22 19:38:42.009,13.037879,,,Partly Cloudy,,1,,2025-03-23 06:01:01.708,2025-03-23 06:01:01.708,1,80.14355,28.0,,UTC+0530,tFCCLQvz7k,40e79b8d-acce-4c3d-86b5-28eb84c7d79e,com.sec.android.app.shealth,,,,,344cf957-8b8c-4b69-b4e0-28140b1400f8,
,,2025-03-26 03:45:35.183,13.038287,,260.W,Mist,,1,TWC,2025-03-26 04:09:08.167,2025-03-26 04:09:08.167,1,80.14813,30.0,73,UTC+0530,tFCCLQvz7k,f5e68a9e-5f79-41a7-a417-d1d0a2c1c61a,com.sec.android.app.shealth,km/h,,10.0,4,d01208f8-5efe-4181-a12f-930874ffd1d1,
,,2025-03-27 16:01:27.878,13.033227,,170.S,Fog,,1,TWC,2025-03-27 16:09:05.159,2025-03-27 16:09:05.159,1,80.1615,30.0,77,UTC+0530,tFCCLQvz7k,6d1959d4-fadc-4447-8f80-0917348e4690,com.sec.android.app.shealth,km/h,,8.0,4,a3b0c111-70e7-4b3b-975f-65eb0d0800ba,
,,2025-03-28 14:21:18.796,13.038118,,170.S,Fog,,1,TWC,2025-03-28 14:43:45.700,2025-03-28 14:43:45.700,1,80.148056,31.0,74,UTC+0530,tFCCLQvz7k,1efcf204-6814-4da0-ad42-1ca6346cacfd,com.sec.android.app.shealth,km/h,,14.0,4,973e676a-dd30-4e0e-bd4e-78640ae22498,
,,2025-03-28 15:53:28.531,13.028933,,190.S,Mist,,1,TWC,2025-03-28 16:16:25.640,2025-03-28 16:16:25.640,1,80.169395,29.0,82,UTC+0530,tFCCLQvz7k,dd1870a7-db20-477d-8a9e-34f69d204e7f,com.sec.android.app.shealth,km/h,,13.0,4,5d52ab0b-d063-4ed2-b49d-3390c4af119f,
,,2025-03-31 03:06:07.445,11.267992,,50.NE,Mist,,1,TWC,2025-03-31 03:12:41.716,2025-03-31 03:12:41.716,1,75.87568,27.0,82,UTC+0530,tFCCLQvz7k,601c24ce-832d-436c-b6f9-aff9cab44cb9,com.sec.android.app.shealth,km/h,,11.0,4,2a90d5f6-407e-4ef2-ab75-ca47cad4cebf,
,,2025-04-15 12:28:53.741,13.038186,,150.SSE,Sunny,,1,TWC,2025-04-15 13:48:43.119,2025-04-15 13:48:43.119,1,80.1479,31.0,72,UTC+0530,tFCCLQvz7k,d5b15296-a8f7-45f5-92f1-dcf4ca3ba32c,com.sec.android.app.shealth,km/h,,21.0,1,fa4960be-853f-4199-8fc5-9e236174a071,
,,2025-04-16 06:37:10.640,13.0386095,,80.E,Partly Cloudy,,1,TWC,2025-04-16 07:06:04.457,2025-04-16 07:06:04.457,1,80.148315,28.0,77,UTC+0530,tFCCLQvz7k,740f13b6-7299-4820-928e-f4007f5ed04a,com.sec.android.app.shealth,km/h,,18.0,2,c0c9f8d5-be8f-4148-b86a-a8ed3c963426,
,,2025-04-17 12:00:04.207,13.038267,,140.SE,Sunny,,1,TWC,2025-04-17 12:11:12.257,2025-04-17 12:11:12.257,1,80.14807,32.0,70,UTC+0530,tFCCLQvz7k,d3ccea17-7183-4bba-8982-495a603884db,com.sec.android.app.shealth,km/h,,23.0,1,bcda5339-d098-4a1e-81ab-467011253072,
,,2025-04-17 12:36:47.218,13.037892,,140.SE,Sunny,,1,TWC,2025-04-17 12:47:00.523,2025-04-17 12:47:00.523,1,80.16489,31.0,72,UTC+0530,tFCCLQvz7k,f61ec2e1-46cf-4fb5-9585-909bdc851ea5,com.sec.android.app.shealth,km/h,,21.0,1,b4b7be10-9b10-4e09-b621-f2698bf5614d,
,,2025-04-17 13:03:48.198,13.037182,,130.SE,Partly Cloudy,,1,TWC,2025-04-17 14:03:32.942,2025-04-17 14:03:32.942,1,80.14637,31.0,79,UTC+0530,tFCCLQvz7k,339755a2-091e-46ab-a58b-6bef381ae677,com.sec.android.app.shealth,km/h,,13.0,19,868587ed-2d87-4aed-b674-42caa3c0d958,
,,2025-04-22 01:24:52.075,11.155912,,30.NNE,Fair,,1,TWC,2025-04-22 02:31:26.421,2025-04-22 02:31:26.421,1,75.950745,27.0,88,UTC+0530,tFCCLQvz7k,7f658c56-2e2e-4f1c-9906-dc9ac6701546,com.sec.android.app.shealth,km/h,,3.0,1,ccbb37b9-e3f4-4e7e-87b9-4791b00f2dfe,
,,2025-04-22 18:44:39.738,17.429893,,120.ESE,Fair,,1,TWC,2025-04-22 20:52:32.954,2025-04-22 20:52:32.954,1,78.38092,30.0,54,UTC+0530,tFCCLQvz7k,060945af-5808-4f1a-9455-96829123797f,com.sec.android.app.shealth,km/h,,0.0,18,ac423a28-21c2-491a-96c5-ae62d87f8e75,
,,2025-04-23 19:16:20.233,17.43102,,180.S,Haze,,1,TWC,2025-04-23 19:58:03.594,2025-04-23 19:58:03.594,1,78.38244,30.0,49,UTC+0530,tFCCLQvz7k,b7416516-310d-4304-906e-3fb49c102ec1,com.sec.android.app.shealth,km/h,,5.0,4,6c2d851b-ba32-47e7-b989-7a7b89301e88,
,,2025-04-25 18:25:19.242,17.430807,,220.SW,Mostly Cloudy,,1,TWC,2025-04-25 19:43:51.966,2025-04-25 19:43:51.966,1,78.382385,29.0,54,UTC+0530,tFCCLQvz7k,db200909-e2c2-46f4-b403-e7044515c065,com.sec.android.app.shealth,km/h,,10.0,3,ce0c5f61-2788-4d07-a45d-60859ebb56b1,
,,2025-05-01 12:25:26.328,13.038252,,150.SSE,Haze,,1,TWC,2025-05-01 12:38:35.927,2025-05-01 12:38:35.927,1,80.14794,33.0,67,UTC+0530,tFCCLQvz7k,bb9c9939-0a33-4564-a95e-2b42b99e8023,com.sec.android.app.shealth,km/h,,16.0,4,15b6e514-2a3e-4c7e-a498-5d44ad0320bd,
,,2025-05-01 13:53:47.814,13.028117,,140.SE,Partly Cloudy,,1,TWC,2025-05-01 14:26:37.259,2025-05-01 14:26:37.259,1,80.15965,31.0,76,UTC+0530,tFCCLQvz7k,b5dba936-27e1-4cba-ad92-bf701fa108ae,com.sec.android.app.shealth,km/h,,14.0,19,e7dca988-43e8-4db3-9b99-4d0ff4d26a24,
,,2025-05-01 15:10:34.187,13.038031,,170.S,Partly Cloudy,,1,TWC,2025-05-01 15:40:13.818,2025-05-01 15:40:13.818,1,80.14815,31.0,77,UTC+0530,tFCCLQvz7k,6c2c2855-4789-4045-be94-8e91f40a12ca,com.sec.android.app.shealth,km/h,,16.0,19,07f9e31e-0216-438d-ba6e-9c01071f64b5,
,,2025-05-02 00:16:37.182,13.038361,,180.S,Fog,,1,TWC,2025-05-02 01:11:39.086,2025-05-02 01:11:39.086,1,80.147995,29.0,86,UTC+0530,tFCCLQvz7k,7b946689-7595-4945-8536-2dbaaedf1d2f,com.sec.android.app.shealth,km/h,,5.0,4,1055f76b-1662-46c3-80c5-6dafbf40ec8c,
,,2025-05-06 00:17:41.490,13.038551,,210.SSW,Fog,,1,TWC,2025-05-06 03:13:51.848,2025-05-06 03:13:51.848,1,80.14803,28.0,87,UTC+0530,tFCCLQvz7k,aeaba6bb-4290-4034-8e96-2e78eed00568,com.sec.android.app.shealth,km/h,,10.0,4,df8cafd0-c8d1-475b-8438-f73821e4a939,
,,2025-05-07 00:55:08.124,13.038708,,250.WSW,Fog,,1,TWC,2025-05-07 02:38:57.928,2025-05-07 02:38:57.928,1,80.147835,26.0,84,UTC+0530,tFCCLQvz7k,3dcc1837-4bab-4e1c-9585-8de078872f78,com.sec.android.app.shealth,km/h,,8.0,4,a722d883-f538-430c-ae42-5758dd0ddb27,
,,2025-05-10 15:06:55.026,13.034454,,180.S,Fair,,1,TWC,2025-05-10 15:07:07.648,2025-05-10 15:07:07.648,1,80.15856,32.0,75,UTC+0530,tFCCLQvz7k,96429099-daaa-48ca-bd98-35b83b87c865,com.sec.android.app.shealth,km/h,,13.0,18,503e6c11-00a0-49a1-b871-e1629ff59a6c,
,,2025-05-10 15:54:08.433,13.022387,,190.S,Fair,,1,TWC,2025-05-10 16:46:02.886,2025-05-10 16:46:02.886,1,80.18381,31.0,79,UTC+0530,tFCCLQvz7k,42573bac-10bf-4ea0-a7f7-daa3ca591c3c,com.sec.android.app.shealth,km/h,,11.0,18,675ee823-c839-444f-9b0e-1523c97a488a,
,,2025-05-15 01:25:56.207,13.038235,,280.W,Fog,,1,TWC,2025-05-15 02:11:20.848,2025-05-15 02:11:20.848,1,80.1479,29.0,77,UTC+0530,tFCCLQvz7k,b7d13b40-c5eb-407a-92b6-2bb8cb8ed6f2,com.sec.android.app.shealth,km/h,,8.0,4,929730ea-0e53-4f16-9390-bdccadb4f6c4,
,,2025-05-25 00:06:47.919,11.250678,,180.S,Light Rain,,1,TWC,2025-05-25 00:35:03.337,2025-05-25 00:35:03.337,1,75.78363,26.0,94,UTC+0530,tFCCLQvz7k,50a90887-ece2-4b9b-ad76-6212ae6cab8b,com.sec.android.app.shealth,km/h,,8.0,5,abc2ef14-127c-438b-955e-001abd19a5cd,
,,2025-05-30 23:10:04.836,10.007869,,80.E,Mostly Cloudy,,1,TWC,2025-05-31 00:52:52.318,2025-05-31 00:52:52.318,1,-84.15728,24.0,67,UTC-0600,tFCCLQvz7k,137556b1-2eb8-415f-b2c2-b98c64e42423,com.sec.android.app.shealth,km/h,,16.0,3,943c7721-2499-4c53-b9d0-4964875801be,
,,2025-06-03 00:04:45.230,10.007854,,120.ESE,Cloudy,,1,TWC,2025-06-03 01:00:11.536,2025-06-03 01:00:11.536,1,-84.156685,21.0,94,UTC-0600,tFCCLQvz7k,c921c756-9fc7-4ca9-8654-cc5e24cdf2d5,com.sec.android.app.shealth,km/h,,10.0,3,bb4bae8b-d4eb-41d4-b9ef-2f3fd69d98a7,
,,2025-06-05 02:55:29.188,10.008232,,30.NNE,Mostly Cloudy,,1,TWC,2025-06-05 03:41:10.063,2025-06-05 03:41:10.063,1,-84.15509,20.0,97,UTC-0600,tFCCLQvz7k,bac794f3-b637-41be-b91f-915ff4f339d0,com.sec.android.app.shealth,km/h,,11.0,3,cf85f270-eb77-49ff-92ec-96cbd5a282ce,
,,2025-06-07 00:30:56.589,10.008057,,,Thunderstorm,,1,,2025-06-07 05:32:49.033,2025-06-07 05:32:49.033,1,-84.156105,21.0,,UTC-0600,tFCCLQvz7k,23fd22a3-f758-412b-a0b3-79bf28285dc2,com.sec.android.app.shealth,,,,,19b9a610-85a6-44f5-96b3-7269d798b42f,
,,2025-06-08 21:36:27.492,10.008172,,140.SE,Thunderstorm,,1,TWC,2025-06-08 22:50:10.870,2025-06-08 22:50:10.870,1,-84.15499,22.0,90,UTC-0600,tFCCLQvz7k,a8eac9ed-4174-4d6e-8158-07df715b3988,com.sec.android.app.shealth,km/h,,11.0,14,b865fb70-4e17-4812-9634-b8cf9b5db2f6,
,,2025-06-10 13:25:42.389,10.008234,,130.SE,Fair,,1,TWC,2025-06-10 14:01:03.251,2025-06-10 14:01:03.251,1,-84.15524,22.0,74,UTC-0600,tFCCLQvz7k,5ae51c8a-8b1a-48bb-833a-b81f12cce353,com.sec.android.app.shealth,km/h,,16.0,1,57311797-bc88-469c-b5a5-f11be5f5ada9,
,,2025-06-10 22:54:56.647,9.986478,,110.ESE,Mostly Cloudy,,1,TWC,2025-06-11 00:05:50.885,2025-06-11 00:05:50.885,1,-84.15186,23.0,72,UTC-0600,tFCCLQvz7k,be7eabf3-5fc2-4f33-9a77-b805102621c4,com.sec.android.app.shealth,km/h,,13.0,3,97b45d2b-c5eb-406e-bb2e-2d95a9192274,
,,2025-06-11 13:37:15.866,10.008003,,130.SE,Fair,,1,TWC,2025-06-11 14:12:15.600,2025-06-11 14:12:15.600,1,-84.1558,22.0,72,UTC-0600,tFCCLQvz7k,c671a5d3-aa40-4146-ab0c-010c5fa51053,com.sec.android.app.shealth,km/h,,16.0,1,b52c45b7-49b8-43a6-9b3a-dcc8a7e93f99,
,,2025-06-11 22:45:30.390,9.986403,,140.SE,Rain,,1,TWC,2025-06-11 23:30:56.754,2025-06-11 23:30:56.754,1,-84.15207,21.0,97,UTC-0600,tFCCLQvz7k,f936f75e-9358-42d4-8b33-f74488acd0b6,com.sec.android.app.shealth,km/h,,11.0,5,a36272ce-0a52-4639-91e0-cec62e421d18,
,,2025-06-12 14:11:55.170,10.007119,,120.ESE,Mostly Cloudy,,1,TWC,2025-06-12 14:48:02.540,2025-06-12 14:48:02.540,1,-84.15664,23.0,70,UTC-0600,tFCCLQvz7k,89bf25c3-c89a-43c9-a3d2-d460063736b3,com.sec.android.app.shealth,km/h,,5.0,3,65be2612-5bed-4ec0-9ec2-0d27fe2abe77,
,,2025-06-12 23:22:25.702,9.986558,,130.SE,Rain,,1,TWC,2025-06-13 00:33:08.998,2025-06-13 00:33:08.998,1,-84.152725,22.0,83,UTC-0600,tFCCLQvz7k,bb67219b-dfaa-446d-86d3-5279c767d7ee,com.sec.android.app.shealth,km/h,,11.0,5,51ebb7f5-ae55-46dc-a856-540e9856c49d,
,,2025-06-14 00:53:18.832,10.008108,,330.NNW,Mist,,1,TWC,2025-06-14 03:52:30.363,2025-06-14 03:52:30.363,1,-84.155266,21.0,95,UTC-0600,tFCCLQvz7k,5c5fc397-6b1b-4fd7-9c24-564b46d5ff2f,com.sec.android.app.shealth,km/h,,8.0,4,921eea69-fb7c-4543-a358-c5e508f6eb5a,
,,2025-06-19 03:23:54.926,10.008914,,110.ESE,Fair,,1,TWC,2025-06-19 03:28:11.387,2025-06-19 03:28:11.387,1,-84.155304,22.0,83,UTC-0600,tFCCLQvz7k,fc7d9df2-16c2-4c54-808f-9cd070076c2a,com.sec.android.app.shealth,km/h,,26.0,18,4f55004d-62ca-40a2-84a7-af5be5ec5fdc,
,,2025-06-23 22:47:58.559,10.00923,,120.ESE,Rain,,1,TWC,2025-06-24 00:43:32.374,2025-06-24 00:43:32.374,1,-84.155594,21.0,85,UTC-0600,tFCCLQvz7k,9ecb9b2b-6c90-4d66-a13a-671070e4b99f,com.sec.android.app.shealth,km/h,,13.0,5,8021c7a3-4333-4c48-810c-02f27e5faf65,
,,2025-06-25 22:58:58.647,9.986397,,320.NW,Thunderstorm,,1,TWC,2025-06-25 23:39:42.725,2025-06-25 23:39:42.725,1,-84.152,20.0,100,UTC-0600,tFCCLQvz7k,93abb495-f296-4f57-9110-199cf8b12566,com.sec.android.app.shealth,km/h,,11.0,14,c040cf6f-b90f-4770-996b-fb4bc7ef0bdd,
,,2025-06-27 23:58:02.606,10.008197,,80.E,Light Rain,,1,TWC,2025-06-28 01:20:02.498,2025-06-28 01:20:02.498,1,-84.15495,19.0,97,UTC-0600,tFCCLQvz7k,47f172ef-ff7d-42fd-abe4-74e34f4265d7,com.sec.android.app.shealth,km/h,,3.0,5,03428dfd-7350-466c-9558-9396b50ac6f6,
,,2025-07-05 04:33:21.757,9.977906,,290.WNW,Patches of Fog,,1,TWC,2025-07-05 05:03:03.999,2025-07-05 05:03:03.999,1,-84.14655,21.0,92,UTC-0600,tFCCLQvz7k,bebbee5f-cad4-4eb5-8776-b072018bb5dc,com.sec.android.app.shealth,km/h,,5.0,4,84331724-2b01-4946-a075-e2f3a5092bf6,
,,2025-07-07 22:46:41.586,10.0081625,,80.E,Cloudy,,1,TWC,2025-07-07 23:42:26.696,2025-07-07 23:42:26.696,1,-84.15629,23.0,66,UTC-0600,tFCCLQvz7k,462663bf-0346-486f-9072-8dd2b5e530f5,com.sec.android.app.shealth,km/h,,26.0,3,21820f67-09d6-46bc-8b04-f9b7ca29e973,
,,2025-07-10 13:30:40.167,10.008198,,120.ESE,Cloudy,,1,TWC,2025-07-10 13:41:23.308,2025-07-10 13:41:23.308,1,-84.155815,23.0,69,UTC-0600,tFCCLQvz7k,779f3d8f-fe31-4153-a7a8-1c252b2bfe76,com.sec.android.app.shealth,km/h,,23.0,3,ad1d9e4a-c7e4-4768-b3b3-ef4e3ee2f31e,
,,2025-07-10 13:42:33.834,10.00039,,120.ESE,Cloudy,,1,TWC,2025-07-10 13:57:10.414,2025-07-10 13:57:10.414,1,-84.15499,23.0,68,UTC-0600,tFCCLQvz7k,24c3c88e-ae12-4103-bb14-cd9f7f097c33,com.sec.android.app.shealth,km/h,,23.0,3,15a2e90e-af97-4376-a054-a33d77a86c6a,
,,2025-07-12 00:57:13.933,9.978377,,130.SE,Light Rain,,1,TWC,2025-07-12 02:28:33.647,2025-07-12 02:28:33.647,1,-84.14732,22.0,85,UTC-0600,tFCCLQvz7k,3b0151fe-fb54-4860-bffe-c4f0ca4bb40f,com.sec.android.app.shealth,km/h,,8.0,5,f5827943-3785-4548-b05d-495e8f5e3a4e,
,,2025-07-12 21:10:32.418,9.62191,,150.SSE,Cloudy,,1,TWC,2025-07-12 22:10:21.973,2025-07-12 22:10:21.973,1,-84.6367,28.0,79,UTC-0600,tFCCLQvz7k,0d5eeb7c-4392-4d18-b574-19fde4c9547d,com.sec.android.app.shealth,km/h,,14.0,3,2e10331f-237f-4994-a436-22ae496644fd,
,,2025-07-14 03:07:47.828,10.007318,,110.ESE,Mostly Cloudy,,1,TWC,2025-07-14 03:10:30.405,2025-07-14 03:10:30.405,1,-84.156494,22.0,86,UTC-0600,tFCCLQvz7k,52908ae9-49a2-43c2-a64b-27e3ad9e558a,com.sec.android.app.shealth,km/h,,5.0,3,5dc4e310-bc94-4a22-9362-82b9f8a2e20a,
,,2025-07-14 03:10:48.474,10.005418,,110.ESE,Mostly Cloudy,,1,TWC,2025-07-14 03:45:03.481,2025-07-14 03:45:03.481,1,-84.1555,22.0,86,UTC-0600,tFCCLQvz7k,14c7b9ec-137c-4596-836f-d885b3311644,com.sec.android.app.shealth,km/h,,5.0,3,e09eb797-9063-42e9-afa6-bf7e157c2032,
,,2025-07-14 04:10:36.507,10.003392,,100.E,Partly Cloudy,,1,TWC,2025-07-14 04:12:00.509,2025-07-14 04:12:00.509,1,-84.152466,22.0,80,UTC-0600,tFCCLQvz7k,e37567a0-4bb0-4c57-913c-be91512f94c8,com.sec.android.app.shealth,km/h,,11.0,19,0069ee54-cbe4-4483-b4b6-edc4f7aa5a8f,
,,2025-07-14 04:12:12.977,10.003232,,100.E,Partly Cloudy,,1,TWC,2025-07-14 04:43:49.697,2025-07-14 04:43:49.697,1,-84.15224,22.0,81,UTC-0600,tFCCLQvz7k,f60c270d-42f3-438f-8da4-6df6fc57d09b,com.sec.android.app.shealth,km/h,,11.0,19,b58e5a77-e8ee-4f39-8c43-d9c4ac844e84,
,,2025-07-14 04:44:33.977,10.003439,,100.E,Partly Cloudy,,1,TWC,2025-07-14 04:56:28.665,2025-07-14 04:56:28.665,1,-84.152824,22.0,80,UTC-0600,tFCCLQvz7k,6d0d5845-b5e0-4d5c-b995-51c42ff0248c,com.sec.android.app.shealth,km/h,,11.0,19,86de7bc8-323d-46f7-87b6-c6150bdfa839,
,,2025-07-15 02:12:23.380,10.003415,,90.E,Fair,,1,TWC,2025-07-15 02:32:23.908,2025-07-15 02:32:23.908,1,-84.152275,22.0,76,UTC-0600,tFCCLQvz7k,31bc55e6-226e-41b6-a9ab-f8301087d33f,com.sec.android.app.shealth,km/h,,23.0,18,fc933475-90c4-4e5f-aed5-20780a33c857,
,,2025-07-15 02:33:49.320,10.003242,,90.E,Fair,,1,TWC,2025-07-15 02:46:26.593,2025-07-15 02:46:26.593,1,-84.15264,22.0,76,UTC-0600,tFCCLQvz7k,fcbc965d-15dd-49c8-b99f-4a7e20cae7ef,com.sec.android.app.shealth,km/h,,23.0,18,e8d4611b-79e6-4562-9af9-24b2bc7e61ee,
,,2025-07-15 14:25:34.940,10.005864,,110.ESE,Fair,,1,TWC,2025-07-15 14:55:48.628,2025-07-15 14:55:48.628,1,-84.156334,24.0,61,UTC-0600,tFCCLQvz7k,0e949dbd-7751-42fe-adae-bf09bd2e5b5a,com.sec.android.app.shealth,km/h,,27.0,1,4b93dcdb-5ca4-41ad-a92d-05bd1578b2df,
,,2025-07-16 23:01:29.704,9.986459,,70.ENE,Fair,,1,TWC,2025-07-16 23:23:41.018,2025-07-16 23:23:41.018,1,-84.15258,25.0,59,UTC-0600,tFCCLQvz7k,4d6a34f6-c40b-4c4e-9183-bb462adb732f,com.sec.android.app.shealth,km/h,,24.0,1,b74a41f6-169c-487b-9e5d-a77cc75a051b,
,,2025-07-17 13:58:11.896,10.008032,,100.E,Fair,,1,TWC,2025-07-17 14:30:50.103,2025-07-17 14:30:50.103,1,-84.1564,24.0,67,UTC-0600,tFCCLQvz7k,be2b107a-f6cb-4470-bd20-7af65c148416,com.sec.android.app.shealth,km/h,,24.0,1,b0786ad8-ec23-495e-9e03-1c22a7921469,
,,2025-07-19 00:18:10.790,10.008197,,90.E,Mostly Cloudy,,1,TWC,2025-07-19 01:38:34.926,2025-07-19 01:38:34.926,1,-84.15504,23.0,71,UTC-0600,tFCCLQvz7k,ecb10c53-0c97-4a23-80e7-b59149f63c5c,com.sec.android.app.shealth,km/h,,26.0,3,a1d2dd6c-b2f8-4ff7-8cfd-79d60bcb4bb8,
