com.samsung.shealth.activity.day_summary,6302031,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62701610,0,7334808,8323,300,9981057,90,7334808,62701610,2024-08-02 17:44:26.504,10,2024-08-01 18:30:04.770,2.0,30,30,-1,3382891,183,15,0,8,15010.786,3512000,1013.05426,fb94d54e-a6f3-42c3-8a41-a3aa49a92e1f.extra_data.json,EmOHuC/o0o,20626,com.sec.android.app.shealth,2625623,14040000,fb94d54e-a6f3-42c3-8a41-a3aa49a92e1f,2024-08-02 00:00:00.000,
0,62701610,0,4603296,8472,300,8156416,90,4603296,62701610,2024-08-03 19:21:19.590,10,2024-08-02 18:30:02.486,3.0,30,30,-1,3402861,150,16,0,8,6696.0806,2797000,818.11694,6f5b1dcf-5df1-4f11-8875-466eecb4c0a7.extra_data.json,EmOHuC/o0o,34800,com.sec.android.app.shealth,3518320,31560000,6f5b1dcf-5df1-4f11-8875-466eecb4c0a7,2024-08-03 00:00:00.000,
0,62701610,0,647543,10008,300,6460517,90,0,62701610,2024-08-04 19:05:01.146,10,2024-08-03 18:30:02.283,6.0,30,30,-1,647543,118,15,0,8,7444.7607,47000,419.793,7fbf2941-c08a-4fc3-9d92-a62c3fd3838e.extra_data.json,EmOHuC/o0o,36701,com.sec.android.app.shealth,6423816,23340000,7fbf2941-c08a-4fc3-9d92-a62c3fd3838e,2024-08-04 00:00:00.000,
0,62701610,0,5801650,6914,300,9081692,90,5801650,62701610,2024-08-06 07:29:37.142,10,2024-08-04 18:30:02.487,4.0,30,30,-1,5801650,167,15,0,8,3717.5845,2249000,918.20605,cba01b28-8be3-4cc4-a2e2-d5d28b1e3525.extra_data.json,EmOHuC/o0o,21600,com.sec.android.app.shealth,3258442,30900000,cba01b28-8be3-4cc4-a2e2-d5d28b1e3525,2024-08-05 00:00:00.000,
0,62701610,0,10164186,9202,300,14130118,90,10164186,62710150,2024-08-06 18:16:08.448,10,2024-08-05 18:30:01.258,2.0,30,30,-1,3968491,260,16,0,8,14449.209,5029000,1526.8131,49631142-e704-46bf-b375-2edb345bd550.extra_data.json,EmOHuC/o0o,32748,com.sec.android.app.shealth,3933184,11940000,49631142-e704-46bf-b375-2edb345bd550,2024-08-06 00:00:00.000,
0,62701610,0,10164186,9202,300,14130118,90,10164186,62710150,2024-08-06 18:16:08.448,10,2024-08-06 00:32:49.938,2.0,30,30,-1,3968491,260,16,0,8,14449.209,5029000,1526.8131,5915a7da-ef8e-40b6-9ec4-8fc69ef55463.extra_data.json,EmOHuC/o0o,32748,com.sec.android.app.shealth,3933184,11940000,5915a7da-ef8e-40b6-9ec4-8fc69ef55463,2024-08-06 00:00:00.000,
0,62710150,0,5325788,7645,300,8722137,90,5325788,62710150,2024-08-08 18:30:33.163,10,2024-08-07 18:30:02.320,3.0,30,30,-1,2219907,160,12,0,8,15242.248,3785000,901.5318,0697af77-ff75-423d-8843-5c464907b0dd.extra_data.json,EmOHuC/o0o,7600,com.sec.android.app.shealth,3388749,32580000,0697af77-ff75-423d-8843-5c464907b0dd,2024-08-08 00:00:00.000,
0,62710150,0,13138580,15600,300,17321838,90,12387582,62710150,2024-08-08 18:30:34.616,10,2024-08-06 18:30:02.834,3.0,30,30,-1,7544500,318,16,0,8,11980.477,7114000,1954.6631,ffe4a59c-3203-49d6-b393-3f03a69dfa86.extra_data.json,EmOHuC/o0o,26000,com.sec.android.app.shealth,4908256,17100000,ffe4a59c-3203-49d6-b393-3f03a69dfa86,2024-08-07 00:00:00.000,
0,62710150,0,3078995,4878,300,5827015,90,3078995,62710150,2024-08-09 16:57:28.755,10,2024-08-08 18:30:03.004,7.0,30,30,-1,3078995,106,13,0,8,3195.992,1812000,566.3409,141f92bf-92df-45cb-a937-f33ccce59fd2.extra_data.json,EmOHuC/o0o,36572,com.sec.android.app.shealth,2711448,25260000,141f92bf-92df-45cb-a937-f33ccce59fd2,2024-08-09 00:00:00.000,
0,62710150,0,2089023,8052,300,6446391,90,2089023,62710150,2024-08-10 17:36:46.292,10,2024-08-09 18:30:02.892,6.0,30,30,-1,2089023,118,15,0,8,5038.8335,1631000,547.9854,070bd99e-5768-4a9a-bb1f-3c83fe38ae9d.extra_data.json,EmOHuC/o0o,29017,com.sec.android.app.shealth,4328351,25740000,070bd99e-5768-4a9a-bb1f-3c83fe38ae9d,2024-08-10 00:00:00.000,
0,62710150,0,8921927,8804,300,12644762,90,8292577,62710150,2024-08-12 02:09:27.421,10,2024-08-10 18:31:02.306,4.0,30,30,-1,5678757,233,17,0,8,15976.526,4819000,1391.8408,2ed8b96e-708a-4c9b-948b-d870e1a105d8.extra_data.json,EmOHuC/o0o,77442,com.sec.android.app.shealth,4274743,11220000,2ed8b96e-708a-4c9b-948b-d870e1a105d8,2024-08-11 00:00:00.000,
0,62710150,0,8921927,8804,300,12644762,90,8292577,62710150,2024-08-12 02:09:27.421,10,2024-08-11 01:27:12.396,4.0,30,30,-1,5678757,233,17,0,8,15976.526,4819000,1391.8408,e9bb78d5-dbb4-496c-acd6-a38d6f4fdca1.extra_data.json,EmOHuC/o0o,77442,com.sec.android.app.shealth,4274743,11220000,e9bb78d5-dbb4-496c-acd6-a38d6f4fdca1,2024-08-11 00:00:00.000,
0,62710150,0,7984060,10916,300,13376583,90,7984060,62710150,2024-08-12 18:29:47.868,10,2024-08-11 18:30:02.483,3.0,30,30,-1,6532647,246,17,0,8,10398.684,2512000,1260.0896,27979d28-cab6-48fb-85b9-f59953d8686b.extra_data.json,EmOHuC/o0o,45375,com.sec.android.app.shealth,5347148,16680000,27979d28-cab6-48fb-85b9-f59953d8686b,2024-08-12 00:00:00.000,
0,62710150,0,4211975,11773,300,11037983,90,4211975,62710150,2024-08-13 18:40:44.562,10,2024-08-12 18:30:02.414,5.0,30,30,-1,3424140,203,21,0,8,11829.738,1381000,900.5926,f8b36c23-3898-4cf4-8fbc-6882e0f20213.extra_data.json,EmOHuC/o0o,31023,com.sec.android.app.shealth,6794985,4380000,f8b36c23-3898-4cf4-8fbc-6882e0f20213,2024-08-13 00:00:00.000,
0,62710150,0,4592637,9646,300,10225185,90,4592637,62710150,2024-08-14 18:30:12.726,10,2024-08-13 18:30:03.143,6.0,30,30,-1,3578053,187,20,0,8,10669.732,2440000,909.73145,6487a2cb-2c75-4448-9221-cdf2d1714f0b.extra_data.json,EmOHuC/o0o,76537,com.sec.android.app.shealth,5556011,8460000,6487a2cb-2c75-4448-9221-cdf2d1714f0b,2024-08-14 00:00:00.000,
0,62701610,0,1767506,3538,300,3921319,90,1767506,62710150,2024-08-17 07:42:11.868,10,2024-07-23 18:30:02.161,1.0,30,30,-1,1090022,71,12,0,8,6628.0176,924000,336.614,8ae2b791-8703-4e63-a1d0-eeb588747824.extra_data.json,EmOHuC/o0o,6800,com.sec.android.app.shealth,2147013,14699999,8ae2b791-8703-4e63-a1d0-eeb588747824,2024-07-24 00:00:00.000,
0,62710150,0,0,25151,300,16159627,90,0,62710150,2024-08-18 03:52:06.374,10,2024-08-16 18:30:03.445,7.0,30,30,-1,360000,298,21,0,8,18813.148,0,939.1598,f5da108d-14e1-4e98-a2a3-8da34f59c068.extra_data.json,EmOHuC/o0o,247336,com.sec.android.app.shealth,15912291,7500000,f5da108d-14e1-4e98-a2a3-8da34f59c068,2024-08-17 00:00:00.000,
0,62710150,0,0,13157,300,8675039,90,0,62710150,2024-08-18 19:25:59.224,10,2024-08-17 18:30:02.659,117.0,30,30,-1,120000,160,14,0,8,9963.303,0,504.60037,3279ac0e-e8d5-4839-b8fe-2def950b5392.extra_data.json,EmOHuC/o0o,68559,com.sec.android.app.shealth,8606480,38460000,3279ac0e-e8d5-4839-b8fe-2def950b5392,2024-08-18 00:00:00.000,
0,62710150,0,3739593,6404,300,6653093,90,3739593,62710150,2024-08-15 17:51:13.358,10,2024-08-14 18:30:03.538,10.0,30,30,-1,3739593,122,16,0,8,3511.0134,3127000,721.3761,45abf2c7-1526-468e-a64f-82694c593425.extra_data.json,EmOHuC/o0o,109387,com.sec.android.app.shealth,2804113,19980000,45abf2c7-1526-468e-a64f-82694c593425,2024-08-15 00:00:00.000,
0,62710150,0,3739593,6404,300,6653093,90,3739593,62710150,2024-08-15 17:51:13.358,10,2024-08-15 01:02:35.317,10.0,30,30,-1,3739593,122,16,0,8,3511.0134,3127000,721.3761,be8a737d-b81b-4563-8136-a975375a9cac.extra_data.json,EmOHuC/o0o,109387,com.sec.android.app.shealth,2804113,19980000,be8a737d-b81b-4563-8136-a975375a9cac,2024-08-15 00:00:00.000,
0,62710150,0,1710463,8669,300,5899712,90,0,62710150,2024-08-16 23:27:21.530,10,2024-08-15 18:30:02.842,14.0,30,30,-1,1036553,107,20,0,8,6329.7944,282000,379.09354,b7aedbd2-5ccb-44dd-900f-3db259a5a3b4.extra_data.json,EmOHuC/o0o,21525,com.sec.android.app.shealth,5878187,11220000,b7aedbd2-5ccb-44dd-900f-3db259a5a3b4,2024-08-16 00:00:00.000,
0,62710150,0,3035092,12368,300,9846088,90,2199720,62710150,2024-08-19 19:18:41.326,10,2024-08-18 18:30:01.123,26.0,30,30,-1,1849918,181,23,0,8,8594.141,1147000,727.50287,2b974359-f79e-4ddf-8041-749b3953b933.extra_data.json,EmOHuC/o0o,29600,com.sec.android.app.shealth,7616768,7920000,2b974359-f79e-4ddf-8041-749b3953b933,2024-08-19 00:00:00.000,
0,62710150,0,9033319,7261,300,12062224,90,9033319,62710150,2024-08-20 18:11:09.580,10,2024-08-19 18:30:03.839,3.0,30,30,-1,3328775,223,17,0,8,10520.812,5232000,1430.0149,b60cfbc5-414d-4e7c-8188-f73b7a91581e.extra_data.json,EmOHuC/o0o,27866,com.sec.android.app.shealth,3001039,23400000,b60cfbc5-414d-4e7c-8188-f73b7a91581e,2024-08-20 00:00:00.000,
0,62710150,0,9811359,7423,300,12463005,90,9811359,62710150,2024-08-21 18:19:48.870,10,2024-08-20 18:30:01.675,2.0,30,30,-1,4191783,230,14,0,8,8387.973,6958000,1256.228,7b411b32-1fa8-42ce-b3e1-809a3f0b0fb1.extra_data.json,EmOHuC/o0o,3200,com.sec.android.app.shealth,2648446,27660000,7b411b32-1fa8-42ce-b3e1-809a3f0b0fb1,2024-08-21 00:00:00.000,
0,62710150,0,0,2011,300,1309171,90,0,62710150,2024-08-23 16:34:51.488,10,2024-08-22 18:30:02.498,0.0,30,30,-1,240000,23,5,0,8,1482.41,0,65.77998,c7d5c174-a931-40d1-824c-ea86be86a74b.extra_data.json,EmOHuC/o0o,0,com.sec.android.app.shealth,1309171,42960000,c7d5c174-a931-40d1-824c-ea86be86a74b,2024-08-23 00:00:00.000,
0,62710150,0,0,2011,300,1309171,90,0,62710150,2024-08-23 16:34:51.488,10,2024-08-23 02:00:14.178,0.0,30,30,-1,240000,23,5,0,8,1482.41,0,65.77998,e943dcf0-05af-4d09-9b07-a74a39b93fc4.extra_data.json,EmOHuC/o0o,0,com.sec.android.app.shealth,1309171,42960000,e943dcf0-05af-4d09-9b07-a74a39b93fc4,2024-08-23 00:00:00.000,
0,62710150,0,4567810,10791,300,10515847,90,4567810,62710150,2024-08-23 20:40:06.335,10,2024-08-21 18:30:02.257,9.0,30,30,-1,3240000,193,15,0,8,11141.617,2615000,900.6087,60fa2e27-02aa-4e23-8b40-5231e4450191.extra_data.json,EmOHuC/o0o,43757,com.sec.android.app.shealth,5904280,21600000,60fa2e27-02aa-4e23-8b40-5231e4450191,2024-08-22 00:00:00.000,
0,62710150,0,1365504,9642,300,6644646,90,677643,62710150,2024-08-24 21:48:13.208,10,2024-08-23 18:30:02.758,10.0,30,30,-1,782997,122,13,0,8,6838.633,416000,399.05533,7c858a3b-4ee5-4052-95da-f0638ff5e1d1.extra_data.json,EmOHuC/o0o,13816,com.sec.android.app.shealth,5953187,32640000,7c858a3b-4ee5-4052-95da-f0638ff5e1d1,2024-08-24 00:00:00.000,
0,62710150,0,0,18360,300,11769659,90,0,62710150,2024-08-26 02:17:19.267,10,2024-08-24 18:30:01.135,66.0,30,30,-1,420000,217,19,0,8,13510.913,0,697.6803,73eaf399-09d8-4c04-8ff1-b8385f4ce171.extra_data.json,EmOHuC/o0o,69224,com.sec.android.app.shealth,11700435,7920000,73eaf399-09d8-4c04-8ff1-b8385f4ce171,2024-08-25 00:00:00.000,
0,62710150,0,0,4621,300,3080872,90,0,62710150,2024-08-27 07:22:47.820,10,2024-08-25 18:30:02.962,3.0,30,30,-1,60000,56,15,0,8,3351.9197,0,171.91994,12de54bc-ec42-4872-9ed2-6a351e96d01a.extra_data.json,EmOHuC/o0o,2000,com.sec.android.app.shealth,3078872,26460000,12de54bc-ec42-4872-9ed2-6a351e96d01a,2024-08-26 00:00:00.000,
0,62710150,0,0,3149,300,2021833,90,0,62710150,2024-08-28 01:54:55.572,10,2024-08-26 18:30:02.513,2.0,30,30,-1,180000,36,10,0,8,2334.4888,0,127.57,965a218a-cdba-4838-b570-3923c3414fd3.extra_data.json,EmOHuC/o0o,8400,com.sec.android.app.shealth,2013433,29760000,965a218a-cdba-4838-b570-3923c3414fd3,2024-08-27 00:00:00.000,
0,62710150,0,3941296,10136,300,9543004,90,3941296,62710150,2024-08-29 17:55:34.765,10,2024-08-28 18:30:03.348,9.0,30,30,-1,3943302,175,18,0,8,6278.8657,1459000,830.43536,1715dd25-51b1-4731-90be-6e49fd3283ff.extra_data.json,EmOHuC/o0o,23730,com.sec.android.app.shealth,5577978,24600000,1715dd25-51b1-4731-90be-6e49fd3283ff,2024-08-29 00:00:00.000,
0,62710150,0,0,4101,300,2643199,90,0,62720090,2024-08-30 19:35:43.636,10,2024-08-29 18:30:02.390,1.0,30,30,-1,120000,47,11,0,8,3059.969,0,159.09996,5c0bcfab-bf83-427d-925e-2581a0db022b.extra_data.json,EmOHuC/o0o,65167,com.sec.android.app.shealth,2578032,16620000,5c0bcfab-bf83-427d-925e-2581a0db022b,2024-08-30 00:00:00.000,
0,62720090,0,7479744,9070,300,11438589,90,7479744,62720090,2024-08-31 18:32:30.952,10,2024-08-30 18:30:02.028,4.0,30,30,-1,4016659,211,17,0,8,4546.48,3876000,1189.4812,17069e0c-7af2-4966-a342-01401c29e120.extra_data.json,EmOHuC/o0o,58800,com.sec.android.app.shealth,3900045,18960000,17069e0c-7af2-4966-a342-01401c29e120,2024-08-31 00:00:00.000,
0,62720090,0,11350286,18967,300,16071570,90,6831119,62720090,2024-09-01 19:25:46.863,10,2024-08-31 18:30:01.880,8.0,30,30,-1,5984353,296,17,0,8,12777.682,7008000,1640.5068,e27cba4a-93dc-4a4f-8235-d5f56fab0919.extra_data.json,EmOHuC/o0o,45473,com.sec.android.app.shealth,9194978,8880000,e27cba4a-93dc-4a4f-8235-d5f56fab0919,2024-09-01 00:00:00.000,
0,62720090,0,3335689,6230,300,6967315,90,3335689,62720090,2024-09-02 18:05:29.941,10,2024-09-01 19:25:37.662,13.0,30,30,-1,3335689,127,15,0,8,4182.466,885000,600.6056,72d8105a-7156-4fe6-8a0a-1387ded8063a.extra_data.json,EmOHuC/o0o,16788,com.sec.android.app.shealth,3614838,22980000,72d8105a-7156-4fe6-8a0a-1387ded8063a,2024-09-02 00:00:00.000,
0,62720090,0,9085807,7696,300,12758954,90,9085807,62720090,2024-09-04 01:55:47.204,10,2024-09-02 18:30:02.825,2.0,30,30,-1,2768106,234,14,0,8,26182.127,8295000,1566.6543,2e28e993-0038-4dfa-9368-858562bd6e08.extra_data.json,EmOHuC/o0o,78684,com.sec.android.app.shealth,3594463,12900000,2e28e993-0038-4dfa-9368-858562bd6e08,2024-09-03 00:00:00.000,
0,62720090,0,10483060,8173,300,14764834,90,10483060,62720090,2024-09-04 19:33:19.540,10,2024-09-03 18:30:00.882,6.0,30,30,-1,4979848,272,14,0,8,38564.598,6957000,1701.8402,71671b8a-aa22-4249-83ea-f5f58027450a.extra_data.json,EmOHuC/o0o,33200,com.sec.android.app.shealth,4248574,26460000,71671b8a-aa22-4249-83ea-f5f58027450a,2024-09-04 00:00:00.000,
0,62720090,0,2480345,7346,300,6985834,90,2480345,62720090,2024-09-05 18:20:42.597,10,2024-09-04 18:30:01.535,3.0,30,30,-1,2480345,127,15,0,8,5305.5806,770000,548.92474,3f0ec3ae-4cf4-40cf-a30a-ce36d3d96ef0.extra_data.json,EmOHuC/o0o,39094,com.sec.android.app.shealth,4466395,26220000,3f0ec3ae-4cf4-40cf-a30a-ce36d3d96ef0,2024-09-05 00:00:00.000,
0,62720090,0,12951493,10446,300,17337913,90,12106397,62720090,2024-09-06 18:03:13.691,10,2024-09-05 18:30:45.257,3.0,30,30,-1,3605625,320,19,0,8,33980.35,9321000,2050.4429,55ccaa41-f7ce-4da9-b89a-60bd05d06a99.extra_data.json,EmOHuC/o0o,14908,com.sec.android.app.shealth,5216608,17040000,55ccaa41-f7ce-4da9-b89a-60bd05d06a99,2024-09-06 00:00:00.000,
0,62720090,0,6351773,9661,300,8599473,90,3608587,62720090,2024-09-07 16:35:32.705,10,2024-09-06 18:30:01.247,2.0,30,30,-1,3608587,157,14,0,8,7554.3584,3962000,863.9022,695b00b8-4094-41e3-85c6-d36249e172b3.extra_data.json,EmOHuC/o0o,23682,com.sec.android.app.shealth,4967204,20940000,695b00b8-4094-41e3-85c6-d36249e172b3,2024-09-07 00:00:00.000,
0,62720090,0,2016076,3585,300,4237239,90,2016076,62720090,2024-09-09 03:56:00.834,10,2024-09-07 18:30:02.239,0.0,30,30,-1,2016076,76,10,0,8,3036.3718,877000,252.60587,a1603ac4-b646-44e5-adbd-438c7ab98913.extra_data.json,EmOHuC/o0o,22173,com.sec.android.app.shealth,2198990,12120000,a1603ac4-b646-44e5-adbd-438c7ab98913,2024-09-08 00:00:00.000,
0,62720090,0,7342607,8641,300,11609185,90,6768278,62720090,2024-09-09 19:48:45.754,10,2024-09-08 18:30:04.273,1.0,30,30,-1,5017158,213,17,0,8,11816.264,3514000,1665.5018,9fb78604-d848-43b7-89bc-14990f24ff35.extra_data.json,EmOHuC/o0o,45113,com.sec.android.app.shealth,4795794,19140000,9fb78604-d848-43b7-89bc-14990f24ff35,2024-09-09 00:00:00.000,
0,62720090,0,5408674,7578,300,9421515,90,5408674,62720090,2024-09-10 18:50:24.973,10,2024-09-09 18:30:01.338,9.0,30,30,-1,5408674,173,15,0,8,4732.693,1263000,885.4547,b6399e5e-f339-4433-b020-d157ca3ae092.extra_data.json,EmOHuC/o0o,31200,com.sec.android.app.shealth,3981641,27540000,b6399e5e-f339-4433-b020-d157ca3ae092,2024-09-10 00:00:00.000,
0,62720090,0,5213292,8306,300,9433058,90,5213292,62720090,2024-09-11 18:30:16.790,10,2024-09-10 18:30:01.752,4.0,30,30,-1,3605770,173,17,0,8,10288.046,3900000,979.29224,46a10486-838f-4e64-9bbe-c2d1e1721fd3.extra_data.json,EmOHuC/o0o,40000,com.sec.android.app.shealth,4179766,21900000,46a10486-838f-4e64-9bbe-c2d1e1721fd3,2024-09-11 00:00:00.000,
0,62720090,0,1043769,10174,300,7353797,90,1043769,62720090,2024-09-13 03:09:04.010,10,2024-09-11 18:30:04.117,3.0,30,30,-1,1043769,134,16,0,8,7548.2627,252000,513.19165,b3a58102-ce4f-46b1-90db-69ed513711f1.extra_data.json,EmOHuC/o0o,141950,com.sec.android.app.shealth,6168078,19440000,b3a58102-ce4f-46b1-90db-69ed513711f1,2024-09-12 00:00:00.000,
0,62720090,0,8234461,9607,300,12569529,90,7428007,62720090,2024-09-13 19:35:29.935,10,2024-09-12 18:30:02.071,5.0,30,30,-1,7608533,231,16,0,8,6003.267,2732000,1207.7695,c18397ab-7c98-46a0-aa40-2ec13787a19d.extra_data.json,EmOHuC/o0o,42000,com.sec.android.app.shealth,5099522,22200000,c18397ab-7c98-46a0-aa40-2ec13787a19d,2024-09-13 00:00:00.000,
0,62720090,0,0,12368,300,8083019,90,0,62720090,2024-09-15 02:58:06.309,10,2024-09-13 18:30:02.059,92.0,30,30,-1,240000,147,23,0,8,9448.233,0,463.2902,c41e4e93-1935-4f7b-8ba2-c3620fb24e5c.extra_data.json,EmOHuC/o0o,48000,com.sec.android.app.shealth,8035019,4140000,c41e4e93-1935-4f7b-8ba2-c3620fb24e5c,2024-09-14 00:00:00.000,
0,62720090,0,0,8441,300,5218336,90,0,62720090,2024-09-15 18:56:24.523,10,2024-09-14 18:30:01.589,9.0,30,30,-1,480000,95,11,0,8,6561.6396,0,300.16998,54a827cf-13ea-4a94-ba20-8edcf2608c87.extra_data.json,EmOHuC/o0o,152993,com.sec.android.app.shealth,5065343,30420000,54a827cf-13ea-4a94-ba20-8edcf2608c87,2024-09-15 00:00:00.000,
0,62720090,0,0,13672,300,8768512,90,0,62720090,2024-09-16 18:30:12.958,10,2024-09-15 18:30:01.556,50.0,30,30,-1,420000,161,21,0,8,10247.267,0,504.13992,40bd5b08-b125-46e1-a250-d16e5ffad548.extra_data.json,EmOHuC/o0o,116552,com.sec.android.app.shealth,8651960,8339999,40bd5b08-b125-46e1-a250-d16e5ffad548,2024-09-16 00:00:00.000,
0,62720090,0,6747618,18566,300,12931383,90,884268,62720090,2024-09-17 17:17:42.302,10,2024-09-16 18:30:04.888,48.0,30,30,-1,5190897,237,16,0,8,22866.254,3411000,1213.9865,4bcde035-81e1-4268-831b-5776ff1da29e.extra_data.json,EmOHuC/o0o,61200,com.sec.android.app.shealth,11985915,12060000,4bcde035-81e1-4268-831b-5776ff1da29e,2024-09-17 00:00:00.000,
0,62720090,0,1158996,8260,300,5335295,90,0,62720090,2024-09-18 19:11:20.475,10,2024-09-17 18:49:20.032,20.0,30,30,-1,1158996,97,17,0,8,11222.07,81000,356.17227,b18afc94-963a-44bd-8011-e0e97e199f7e.extra_data.json,EmOHuC/o0o,10400,com.sec.android.app.shealth,5324895,12660000,b18afc94-963a-44bd-8011-e0e97e199f7e,2024-09-18 00:00:00.000,
0,62720090,0,4987359,7056,300,8800857,90,4987359,62720090,2024-09-20 03:59:19.294,10,2024-09-18 18:30:01.350,3.0,30,30,-1,5191420,162,15,0,8,4633.564,1285000,813.9258,5e58e367-c7cd-4673-80f2-fc7015719e8f.extra_data.json,EmOHuC/o0o,18800,com.sec.android.app.shealth,3794698,22440000,5e58e367-c7cd-4673-80f2-fc7015719e8f,2024-09-19 00:00:00.000,
0,62720090,0,7046937,7224,300,10457548,90,7046937,62720090,2024-09-20 18:30:06.081,10,2024-09-19 18:30:03.434,2.0,30,30,-1,4591071,192,15,0,8,3979.9333,4081000,1092.905,5c109d14-2a9d-494a-8c26-7d1b46e29289.extra_data.json,EmOHuC/o0o,30000,com.sec.android.app.shealth,3380611,19860000,5c109d14-2a9d-494a-8c26-7d1b46e29289,2024-09-20 00:00:00.000,
0,62710150,0,5386412,9888,300,10983797,90,5386412,62720090,2024-09-20 20:29:19.200,10,2024-08-27 18:30:03.530,8.0,30,30,-1,3041141,202,16,0,8,10370.789,2249000,1021.7417,f4a634fd-c5bf-4576-a421-73a25a73c06e.extra_data.json,EmOHuC/o0o,27617,com.sec.android.app.shealth,5569768,21060000,f4a634fd-c5bf-4576-a421-73a25a73c06e,2024-08-28 00:00:00.000,
0,62720090,0,3747789,6011,300,7175593,90,3747789,62720090,2024-09-21 16:12:46.076,10,2024-09-20 18:30:02.907,2.0,30,30,-1,3764086,132,11,0,8,4120.252,1424000,653.47144,9536b7b9-d27e-4e8b-b1aa-757887edeb77.extra_data.json,EmOHuC/o0o,36000,com.sec.android.app.shealth,3391804,20460000,9536b7b9-d27e-4e8b-b1aa-757887edeb77,2024-09-21 00:00:00.000,
0,62720090,0,5159559,8925,300,8699039,90,4417314,62720090,2024-09-23 03:29:18.777,10,2024-09-21 18:30:03.789,2.0,30,30,-1,4417314,160,16,0,8,4995.1685,2844000,827.9233,72419ab5-bb48-49c7-b25b-8889fcd6e8d0.extra_data.json,EmOHuC/o0o,13200,com.sec.android.app.shealth,4268525,20700000,72419ab5-bb48-49c7-b25b-8889fcd6e8d0,2024-09-22 00:00:00.000,
0,62720090,0,6267288,7965,300,10167778,90,6267288,62720090,2024-09-23 19:22:53.232,10,2024-09-22 18:30:01.196,2.0,30,30,-1,5405978,186,15,0,8,8890.386,2238000,988.5002,d7f162e5-4d8c-4c51-ab7b-197188ad4251.extra_data.json,EmOHuC/o0o,10800,com.sec.android.app.shealth,3889690,21420000,d7f162e5-4d8c-4c51-ab7b-197188ad4251,2024-09-23 00:00:00.000,
0,62720090,0,6462171,8454,300,11255128,90,6462171,62720090,2024-09-26 22:46:10.251,10,2024-09-25 18:30:01.811,2.0,30,30,-1,4362350,207,16,0,8,17384.055,4696000,1183.8264,7905b5db-d69f-4ff2-8afe-aa029780e004.extra_data.json,EmOHuC/o0o,24866,com.sec.android.app.shealth,4768091,21360000,7905b5db-d69f-4ff2-8afe-aa029780e004,2024-09-26 00:00:00.000,
0,62720090,0,0,4699,300,3020960,90,0,62720090,2024-10-12 03:55:11.576,10,2024-10-10 18:30:01.746,0.0,30,30,-1,120000,54,15,0,8,3710.8984,0,188.88008,6fdac68d-853f-4cab-a532-e252282ed132.extra_data.json,EmOHuC/o0o,26400,com.sec.android.app.shealth,2994560,15120000,6fdac68d-853f-4cab-a532-e252282ed132,2024-10-11 00:00:00.000,
0,62720090,0,0,4699,300,3020960,90,0,62720090,2024-10-12 03:55:11.576,10,2024-10-11 00:31:15.561,0.0,30,30,-1,120000,54,15,0,8,3710.8984,0,188.88008,d5bd3f95-a33f-4370-b337-1647115844dc.extra_data.json,EmOHuC/o0o,26400,com.sec.android.app.shealth,2994560,15120000,d5bd3f95-a33f-4370-b337-1647115844dc,2024-10-11 00:00:00.000,
0,62720090,0,5825873,12015,300,10465832,90,3367398,62720090,2024-10-15 05:44:10.161,10,2024-09-24 18:30:01.863,4.0,30,30,-1,2487996,193,17,0,8,22475.344,2888000,1066.7046,f45539e7-e5af-437a-915c-61d5ae0957c1.extra_data.json,EmOHuC/o0o,17600,com.sec.android.app.shealth,7080834,12600000,f45539e7-e5af-437a-915c-61d5ae0957c1,2024-09-25 00:00:00.000,
0,62720090,0,0,5024,300,3293432,90,0,62720090,2024-10-15 14:27:29.705,10,2024-09-23 18:30:02.366,2.0,30,30,-1,180000,60,14,0,8,3952.495,0,206.57024,3654103c-640f-4a5f-81fd-e7e5d3d07c98.extra_data.json,EmOHuC/o0o,8000,com.sec.android.app.shealth,3285432,17520000,3654103c-640f-4a5f-81fd-e7e5d3d07c98,2024-09-24 00:00:00.000,
0,62720090,0,0,3186,300,2108081,90,0,62720090,2024-10-20 18:40:07.616,10,2024-10-19 18:30:01.381,2.0,30,30,-1,60000,37,11,0,8,2464.5005,0,132.81,9c8e8c3c-f6f6-4af9-b36d-f91d81dcfbe3.extra_data.json,EmOHuC/o0o,18400,com.sec.android.app.shealth,2089681,13920000,9c8e8c3c-f6f6-4af9-b36d-f91d81dcfbe3,2024-10-20 00:00:00.000,
0,62720090,0,1855000,9892,300,7556616,90,978983,62810050,2024-10-23 20:18:23.391,10,2024-09-26 18:30:02.556,11.0,30,30,-1,978983,138,22,0,8,12163.916,1230000,570.296,19271d0a-a490-4d49-b09e-28c14d3d9f45.extra_data.json,EmOHuC/o0o,28736,com.sec.android.app.shealth,6548897,86400000,19271d0a-a490-4d49-b09e-28c14d3d9f45,2024-09-27 00:00:00.000,
